id,example_ja,example_zh
n4_0445,この会社では女性の社員が多いです。,這家公司女性員工很多。
n4_0446,水道の水をそのまま飲めます。,自來水可以直接喝。
n4_0447,学校で数学を勉強します。,我在學校學數學。
n4_0448,今日は参加者が少ないです。,今天參加者很少。
n4_0449,工事は予定どおり進んでいます。,工程正照預定進行。
n4_0450,部屋を掃除して、気分がすっきりしました。,打掃房間後，心情變清爽了。
n4_0451,素敵なプレゼントをもらいました。,我收到很棒的禮物。
n4_0452,彼は明るい性格です。,他的性格很開朗。
n4_0453,この工場では車を生産しています。,這間工廠生產汽車。
n4_0454,大学で日本文学を専門に学んでいます。,我在大學專攻日本文學。
n4_0455,子供が元気に育っています。,小孩健康地成長。
n4_0456,そっちの席に座ってもいいですか。,我可以坐你那邊的位子嗎？
n4_0457,祖父は毎朝散歩します。,祖父每天早上散步。
n4_0458,祖母は料理が上手です。,祖母很會做菜。
n4_0459,そろそろ帰りましょう。,差不多該回去了。
n4_0460,台風で電車が止まりました。,因為颱風，電車停駛了。
n4_0461,強い風で木が倒れました。,樹被強風吹倒了。
n4_0462,出発の時間をもう一度確かめます。,我會再確認一次出發時間。
n4_0463,畳の部屋で寝ました。,我睡在榻榻米房間。
n4_0464,机の上に本が溜まっています。,桌上堆了很多書。
n4_0465,姉は京都の大学生です。,姐姐是京都的大學生。
n4_0466,宿題は大体終わりました。,作業大致完成了。
n4_0467,このクラスは男性が少ないです。,這個班上男性很少。
n4_0468,二つの言葉の違いを説明してください。,請說明這兩個詞的差異。
n4_0469,弟は来年中学校に入ります。,弟弟明年上國中。
n4_0470,ちょうど今、駅に着きました。,我剛好現在到車站。
n4_0471,この道の突き当たりを右に曲がってください。,請在這條路的盡頭右轉。
n4_0472,明日の午後は都合がいいです。,我明天下午方便。
n4_0473,寒いので手袋をしました。,因為很冷，我戴了手套。
n4_0474,テストで九十点を取りました。,我考試拿了九十分。
n4_0475,できるだけ早く返事をください。,請盡可能早點回覆。
n4_0476,昔はお祝いに電報を送ることがありました。,以前有時會用電報送祝福。
n4_0477,長い練習のあとで、とうとう試合に勝ちました。,經過長時間練習後，終於贏了比賽。
n4_0478,駅前の通りには店が多いです。,車站前的街道有很多店。
n4_0479,今日は特別に早く帰ってもいいです。,今天特別允許你早點回去。
n4_0480,東京は日本で大きな都市です。,東京是日本的大城市。
n4_0481,貸した本を友達から取り返しました。,我從朋友那裡取回借出的書。
n4_0482,雨がどんどん強くなりました。,雨越下越大。
n4_0483,メールの内容を確認しました。,我確認了電子郵件的內容。
n4_0484,この問題はなかなか難しいです。,這個問題相當難。
n4_0485,ボールを遠くへ投げました。,我把球丟到遠方。
n4_0486,先生は週末、何をなさいますか。,老師週末要做什麼？
n4_0487,この写真を見ると懐かしい気持ちになります。,看到這張照片會覺得很懷念。
n4_0488,台所からいい匂いがします。,廚房傳來很香的味道。
n4_0489,祖父は昨日から入院しています。,祖父從昨天開始住院。
n4_0490,妹は人形で遊んでいます。,妹妹正在玩人偶。
n4_0491,この布で袋を作ります。,我要用這塊布做袋子。
n4_0492,今朝、寝坊して学校に遅れました。,今天早上睡過頭，所以上學遲到了。
n4_0493,仕事がまだ少し残っています。,工作還剩下一點。
n4_0494,彼はもう家に着いたはずです。,他應該已經到家了。
n4_0495,シャツのボタンが外れました。,襯衫的扣子掉了。
n4_0496,来週、研究の結果を発表します。,下週我要發表研究結果。
n4_0497,新しい仕事を引き受けました。,我承接了新的工作。
n4_0498,来月、引っ越しをします。,我下個月要搬家。
n4_0499,牧場で羊を見ました。,我在牧場看到了羊。
n4_0500,この仕事には経験が必要です。,這份工作需要經驗。
n4_0501,大きな音にびっくりしました。,我被很大的聲音嚇了一跳。
n4_0502,明日、文法を復習します。,明天我要複習文法。
n4_0503,秋にぶどう園でぶどうを取りました。,秋天我在葡萄園採了葡萄。
n4_0504,学校で日本語の文法を勉強します。,我在學校學日文文法。
n4_0505,この機械は少し変な音がします。,這台機器發出有點奇怪的聲音。
n4_0506,昼に母の弁当を食べました。,中午我吃了媽媽做的便當。
n4_0507,僕は将来、医者になりたいです。,我將來想當醫生。
n4_0508,誠にありがとうございます。,非常感謝您。
n4_0509,小さい川をまたぎました。,我跨過了小河。
n4_0510,答えに間違いが一つありました。,答案裡有一個錯誤。
n4_0511,地球は太陽の周りを回ります。,地球繞著太陽轉。
n4_0512,湖の近くで写真を撮りました。,我在湖邊拍了照片。
n4_0513,味噌を使ってみそ汁を作ります。,我用味噌做味噌湯。
n4_0514,なくした鍵が見つかりました。,弄丟的鑰匙找到了。
n4_0515,駅で友達を見つけました。,我在車站找到了朋友。
n4_0516,皆で一緒に写真を撮りましょう。,大家一起拍照吧。
n4_0517,靴のひもを結びます。,我綁鞋帶。
n4_0518,夜遅く電話すると迷惑です。,太晚打電話會造成困擾。
n4_0519,忙しくて、最近は滅多に映画を見ません。,因為很忙，最近很少看電影。
n4_0520,この本は勉強に役に立ちます。,這本書對學習有幫助。
n4_0521,熱いお茶で手に火傷をしました。,我被熱茶燙傷了手。
n4_0522,母に指輪をプレゼントしました。,我送戒指給媽媽。
n4_0523,今日は用事があるので早く帰ります。,今天有事，所以我要早點回去。
n4_0524,父はお酒を飲んで酔っ払いました。,爸爸喝酒喝醉了。
n4_0525,予定表を見て、会議の時間を確認しました。,我看行程表確認了會議時間。
n4_0526,合格して家族が喜びました。,合格後，家人很高興。
n4_0527,遅れた理由書を会社に出しました。,我向公司交了遲到理由書。
n4_0528,肉と魚の両方を注文しました。,肉和魚我兩個都點了。
n4_0529,駅で旅行者に道を聞かれました。,我在車站被旅客問路。
n4_0530,先生にお礼を言いました。,我向老師道謝。
n4_0531,先生の説明は分かりやすいです。,老師的說明很容易懂。
n4_0532,祖父は少し忘れっぽくなりました。,祖父變得有點健忘。
n4_0533,彼は相変わらず元気です。,他依舊很有精神。
n4_0534,眠くて欠伸が出ました。,我很想睡，所以打了呵欠。
n4_0535,海外の生活に憧れています。,我嚮往海外生活。
n4_0536,冷めたスープを温めました。,我把冷掉的湯加熱。
n4_0537,約束を守るのは当たり前です。,遵守約定是理所當然的。
n4_0538,空に虹が現れました。,天空出現了彩虹。
n4_0539,彼はいきなり大きな声で笑いました。,他突然大聲笑了。
n4_0540,質問なら幾らでもしてください。,有問題的話，問多少都可以。
n4_0542,宅配便で荷物を受け取りました。,我收到了宅配包裹。
n4_0543,穴を土で埋めました。,我用土把洞填起來。
n4_0544,母の笑顔を見ると安心します。,看到媽媽的笑容就會安心。
n4_0545,彼女の演技はとても自然でした。,她的演技非常自然。
n4_0546,この話は少しおかしいです。,這件事有點奇怪。
n4_0547,授業中のお喋りはやめましょう。,上課時不要聊天。
n4_0548,失敗を恐れないでください。,請不要害怕失敗。
n4_0549,旅行のお土産にお菓子を買いました。,我買了點心當旅行伴手禮。
n4_0550,参加できる人数を十人に限ります。,可以參加的人數限十人。
n4_0551,猫が机の下に隠れました。,貓躲到桌子下面了。
n4_0552,二つの予定が重なりました。,兩個行程撞期了。
n4_0553,祖父が昔の話を語りました。,祖父講述了以前的故事。
n4_0554,友達の言葉に感動しました。,我被朋友的話感動了。
n4_0555,出かける前に着替えます。,出門前我會換衣服。
n4_0556,小さい変化に気付きました。,我注意到了小小的變化。
n4_0557,この靴が気に入りました。,我喜歡上這雙鞋了。
n4_0558,先生がプリントを配りました。,老師發了講義。
n4_0559,同じ説明を何度も繰り返しました。,我重複了好幾次同樣的說明。
n4_0560,試験の結果を先生に聞きました。,我向老師詢問了考試結果。
n4_0561,外国の学生と交流しました。,我和外國學生交流了。
n4_0562,細かい字が読みにくいです。,細小的字很難讀。
n4_0563,朝の電車はとても込んでいます。,早上的電車非常擁擠。
n4_0564,助けてと大きな声で叫びました。,我大聲喊救命。
n4_0565,熱いお茶を少し冷まします。,我把熱茶稍微放涼。
n4_0566,家族と過ごす時間は幸せです。,和家人一起度過的時間很幸福。
n4_0567,試験の前にしっかり勉強します。,考試前我會好好讀書。
n4_0568,新しい方法を試しましたが、失敗しました。,我試了新的方法，但失敗了。
n4_0569,父は来週大阪へ出張します。,爸爸下週要去大阪出差。
n4_0570,正直に本当のことを話しました。,我老實說了真話。
n4_0571,信号機が青になってから渡りましょう。,等紅綠燈變綠之後再過馬路吧。
n4_0572,会議で計画を進めます。,我們會在會議中推進計畫。
n4_0573,子供は大きな布団にすっぽり入っています。,小孩整個人被大棉被包住了。
n4_0574,週末に部屋を整理しました。,我週末整理了房間。
n4_0575,彼は何でも積極的に質問します。,他什麼都會積極提問。
n4_0576,強い風が木を倒しました。,強風吹倒了樹。
n4_0577,確かにその通りです。,確實是那樣。
n4_0578,困っている人を助けました。,我幫助了有困難的人。
n4_0579,電車が駅に近づいています。,電車正接近車站。
n4_0580,手でロープをしっかり掴みました。,我用手牢牢抓住繩子。
n4_0581,友達の買い物に付き合いました。,我陪朋友買東西。
n4_0582,風の強さを調べました。,我查了風的強度。
n4_0583,入学の手続きをしました。,我辦了入學手續。
n4_0584,針に糸を通しました。,我把線穿過針。
n4_0585,彼は数学が得意です。,他擅長數學。
n4_0586,かばんから書類を取り出しました。,我從包包拿出文件。
n4_0587,窓から海を眺めました。,我從窗戶眺望海。
n4_0588,新しい生活に慣れました。,我習慣了新的生活。
n4_0589,その服はあなたによく似合います。,那件衣服很適合你。
n4_0590,私は早起きが苦手です。,我不擅長早起。
n4_0591,髪を少し伸ばしています。,我正在把頭髮留長一點。
n4_0592,休日は家でのんびり過ごします。,假日我在家悠閒地度過。
n4_0593,部屋に入る前に時計を外しました。,進房間前我取下了手錶。
n4_0594,来月、東京へ引っ越します。,下個月我要搬去東京。
n4_0595,地図を机の上に広げました。,我把地圖攤在桌上。
n4_0596,留学して日本への理解を深めました。,我透過留學加深了對日本的理解。
n4_0597,授業中にふざけないでください。,上課中請不要胡鬧。
n4_0598,事故を防ぐために、ゆっくり運転します。,為了防止事故，我會慢慢開車。
n4_0599,兄と姉は二人とも大学生です。,哥哥和姐姐兩個人都是大學生。
n4_0600,ごみを減らす工夫をしています。,我正在想辦法減少垃圾。
n4_0601,家の内と外を掃除しました。,我打掃了家裡面和外面。
n4_0602,家の周りを散歩しました。,我在家附近散步。
n4_0603,資料は手元にあります。,資料在我手邊。
n4_0604,こっちへ来てください。,請到這邊來。
n4_0605,赤と青、どっちが好きですか。,紅色和藍色，你喜歡哪一個？
n4_0606,遠くに山が見えます。,遠方看得見山。
n4_0607,国内旅行の計画を立てました。,我擬定了國內旅行計畫。
n4_0608,祖父は小さな村に住んでいます。,祖父住在小村莊。
n4_0609,来年、アジアの国を旅行したいです。,明年我想去亞洲國家旅行。
n4_0610,アフリカの音楽に興味があります。,我對非洲音樂有興趣。
n4_0611,兄はアメリカへ留学しました。,哥哥去美國留學了。
n4_0612,静岡県には富士山があります。,靜岡縣有富士山。
n4_0613,この間、駅で先生に会いました。,前些日子我在車站遇到老師。
n4_0614,今夜、友達と電話で話します。,今晚我要和朋友講電話。
n4_0615,すぐに先生へ連絡してください。,請立刻聯絡老師。
n4_0616,今朝、朝寝坊して授業に遅れました。,今天早上我睡過頭，上課遲到了。
n4_0617,このごろ、少し涼しくなりました。,最近天氣變得稍微涼了。
n4_0618,では、行ってまいります。,那麼，我出門了。
n4_0619,いってらっしゃい。気をつけてね。,慢走。路上小心喔。
n4_0620,遠いところ、よくいらっしゃいました。,您遠道而來，歡迎。
n4_0621,お待たせしました。こちらへどうぞ。,讓您久等了。這邊請。
n4_0622,風邪ですか。それはいけませんね。,你感冒了嗎？那可不太好。
n4_0623,お子さんはお元気ですか。,您的孩子還好嗎？
n4_0624,息子さんは何歳ですか。,您的兒子幾歲？
n4_0625,娘さんはピアノを習っていますか。,您的女兒有在學鋼琴嗎？
n4_0626,高校生の弟は毎朝早く家を出ます。,高中生弟弟每天早上很早出門。
n4_0627,彼は若いころからお金持ちでした。,他年輕時就很有錢。
n4_0628,彼は同じ会社で働いています。,他在同一家公司工作。
n4_0629,姉は彼氏と映画を見に行きました。,姐姐和男朋友去看電影了。
n4_0630,赤ちゃんがベッドで眠っています。,寶寶正在床上睡覺。
n4_0631,子育てについて母に相談しました。,我向媽媽商量了育兒的事。
n4_0632,旅行中、友達に世話になりました。,旅行中我受朋友照顧了。
n4_0633,その格好で外へ出るのですか。,你要用那個打扮出門嗎？
n4_0634,長く本を読んで首が痛くなりました。,看書看很久，脖子變痛了。
n4_0635,重い荷物を持って背中が痛いです。,拿了重行李後背很痛。
n4_0636,人前でおならをして、恥ずかしかったです。,在人前放屁，我覺得很丟臉。
n4_0637,人は水なしでは生きられません。,人沒有水就活不下去。
n4_0638,祖父は去年亡くなりました。,祖父去年過世了。
n4_0639,赤ちゃんが静かに眠っています。,嬰兒安靜地睡著。
n4_0640,健康のためにダイエットを始めました。,為了健康，我開始減肥。
n4_0641,春になると花粉症で目がかゆくなります。,一到春天，我就因花粉過敏眼睛發癢。
n4_0642,祖母は週に二回ヘルパーに来てもらっています。,祖母每週請照護員來兩次。
n4_0643,熱があるので、お医者さんに診てもらいました。,因為發燒，我請醫生看診。
n4_0644,宿題を忘れてしまいました。,我不小心忘了作業。
n4_0645,健康のために毎朝運動しています。,為了健康，我每天早上運動。
n4_0646,週末、テニスコートを予約しました。,週末我預約了網球場。
n4_0647,日曜日にサッカーの試合があります。,星期日有足球比賽。
n4_0648,朝の空気はとても気持ちがいいです。,早晨的空氣讓人很舒服。
n4_0649,車にガソリンを入れました。,我幫車加了汽油。
n4_0650,窓のガラスが割れました。,窗戶玻璃破了。
n4_0651,この袋はナイロンでできています。,這個袋子是尼龍做的。
n4_0652,スープの味見をしました。,我試了湯的味道。
n4_0653,砂糖を大匙一杯入れてください。,請加入一大匙砂糖。
n4_0654,塩を小匙半分だけ入れます。,只加入半小匙鹽。
n4_0655,コーヒーカップを二つ用意しました。,我準備了兩個咖啡杯。
n4_0656,残った料理にラップをかけました。,我把剩下的料理包上保鮮膜。
n4_0657,今夜の夕飯はカレーです。,今晚的晚餐是咖哩。
n4_0658,パンにいちごのジャムを塗りました。,我在麵包上塗了草莓果醬。
n4_0659,今日は疲れたので外食します。,今天累了，所以要在外面吃飯。
n4_0660,喫煙席と禁煙席のどちらがいいですか。,吸菸座和禁菸座，您要哪一種？
n4_0661,禁煙席をお願いします。,請給我禁菸座。
n4_0662,会社の宴会に参加しました。,我參加了公司的宴會。
n4_0663,新しい先生の歓迎会を開きました。,我們辦了新老師的歡迎會。
n4_0664,先輩の送別会で花を渡しました。,我在前輩的送別會送了花。
n4_0665,この店には飲み放題のコースがあります。,這家店有喝到飽方案。
n4_0666,ビールと一緒におつまみを注文しました。,我和啤酒一起點了下酒菜。
n4_0667,夕飯に野菜のサラダを食べました。,晚餐我吃了蔬菜沙拉。
n4_0668,誕生日にステーキを食べました。,生日那天我吃了牛排。
n4_0669,私は虫が大嫌いです。,我非常討厭蟲。
n4_0670,兄の代わりに荷物を受け取りました。,我代替哥哥收下行李。
n4_0671,レジでお金を払ってください。,請在收銀台付款。
n4_0672,成人式で着物を着ました。,我在成人式穿了和服。
n4_0673,旅行には下着を多めに持っていきます。,旅行時我會多帶一些內衣。
n4_0674,母にイヤリングをプレゼントしました。,我送耳環給媽媽。
n4_0675,海へ行くのでサンダルを履きます。,因為要去海邊，所以我穿涼鞋。
n4_0676,小さなアクセサリーの店を見つけました。,我發現了一家小飾品店。
n4_0677,面接の日はスーツを着ます。,面試當天我會穿西裝。
n4_0678,このパソコンには新しいソフトを入れました。,這台電腦安裝了新軟體。
n4_0679,財布をハンドバッグに入れました。,我把錢包放進手提包。
n4_0680,昼休みに屋上で弁当を食べました。,午休時我在頂樓吃便當。
n4_0681,お客様を応接間へ案内しました。,我把客人帶到會客室。
n4_0682,駅へ向かっています。,我正前往車站。
n4_0683,駅前に高いビルがあります。,車站前有一棟高樓。
n4_0684,荷物が重いのでエスカレーターを使いました。,因為行李很重，所以我搭了電扶梯。
n4_0685,日本での生活に少し慣れました。,我稍微習慣在日本的生活了。
n4_0686,生ごみは決まった日に出してください。,廚餘請在指定日期拿出去丟。
n4_0687,燃えるごみは火曜日に出します。,可燃廢棄物星期二拿出去丟。
n4_0688,私の家は二階建てです。,我家是兩層樓建築。
n4_0689,旅行の前にスーツケースを買いました。,旅行前我買了行李箱。
n4_0690,ガスコンロでスープを温めました。,我用瓦斯爐把湯加熱。
n4_0691,雨の日は乾燥機を使います。,下雨天我會使用烘乾機。
n4_0692,洗濯機が壊れたのでコインランドリーへ行きました。,因為洗衣機壞了，我去了投幣式自助洗衣店。
n4_0693,父は古いステレオで音楽を聞いています。,爸爸用舊立體音響聽音樂。
n4_0694,携帯電話を家に忘れました。,我把手機忘在家裡了。
n4_0695,授業の終わりにベルが鳴りました。,下課時鈴聲響了。
n4_0696,このタイプの靴は歩きやすいです。,這種類型的鞋很好走。
n4_0697,掃除の道具を棚に戻しました。,我把清潔工具放回架子上。
n4_0698,正月に神社へお参りに行きました。,新年時我去神社參拜。
n4_0699,京都で古い寺を見学しました。,我在京都參觀了古老的寺廟。
n4_0700,週末に子供と動物園へ行きます。,週末我要和小孩去動物園。
n4_0701,兄はオートバイで会社へ行きます。,哥哥騎機車去公司。
n4_0702,大阪まで特急に乗りました。,我搭特急列車到大阪。
n4_0703,ガソリンスタンドで車にガソリンを入れました。,我在加油站幫車加汽油。
n4_0704,この道は今、工事中です。,這條路現在施工中。
n4_0705,電車は三番線から出ます。,電車從第三月台發車。
n4_0706,この道は一方通行です。,這條路是單行道。
n4_0707,線の内側に下がってください。,請退到線的內側。
n4_0708,箱の外側に名前を書きました。,我在箱子外側寫了名字。
n4_0709,駅までの近道を教えてください。,請告訴我到車站的捷徑。
n4_0710,父は運転席に座りました。,爸爸坐到了駕駛座。
n4_0711,自由席なので、好きな席に座れます。,因為是自由座，可以坐喜歡的位子。
n4_0712,事故でこの道は通行止めです。,因為事故，這條路禁止通行。
n4_0713,終電に間に合いました。,我趕上了末班電車。
n4_0714,信号無視は危険です。,闖紅燈很危險。
n4_0715,ここに車を止めると駐車違反になります。,車停在這裡會變成違規停車。
n4_0716,毎朝この道を通ります。,我每天早上經過這條路。
n4_0717,子供の遊びにもルールがあります。,小孩的遊戲也有規則。
n4_0718,庭に小鳥が来ました。,小鳥飛到院子裡了。
n4_0719,川で魚を釣りました。,我在河邊釣了魚。
n4_0720,旅行を楽しんでください。,請好好享受旅行。
n4_0721,好きなテレビ番組を録画しました。,我錄下了喜歡的電視節目。
n4_0722,妹は毎日ピアノを練習しています。,妹妹每天練習鋼琴。
n4_0723,来週、友達とコンサートへ行きます。,下週我要和朋友去音樂會。
n4_0724,来週、学校で式を行います。,下週學校會舉行典禮。
n4_0725,友達に誕生日プレゼントを渡しました。,我把生日禮物送給朋友。
n4_0726,大学で言語学を勉強しています。,我在大學學語言學。
n4_0727,兄は大学で経済学を学んでいます。,哥哥在大學學經濟學。
n4_0728,分からない言葉を辞典で調べました。,我用辭典查了不懂的詞。
n4_0729,昼休みに友達と弁当を食べました。,午休時我和朋友吃了便當。
n4_0730,来週までにレポートを出してください。,請在下週前交報告。
n4_0731,前期は文法を中心に勉強しました。,上學期主要學了文法。
n4_0732,後期は会話の授業が増えます。,下學期會話課會變多。
n4_0733,体育館で卒業式が行われました。,畢業典禮在體育館舉行。
n4_0734,週に二回、英会話を習っています。,我一週學兩次英語會話。
n4_0735,プログラミングの入門講座に申し込みました。,我報名了程式設計入門課程。
n4_0736,昼ご飯のあとで眠たいです。,午餐後我很想睡。
n4_0737,姉は新聞社で働いています。,姐姐在報社工作。
n4_0738,この町では工業が盛んです。,這個城鎮工業很興盛。
n4_0739,このアルバイトの時給は千二百円です。,這份打工的時薪是一千兩百日圓。
n4_0740,夏休みの計画を立てました。,我擬定了暑假計畫。
n4_0741,新しい技術について勉強しています。,我正在學習新技術。
n4_0742,試験まで一生懸命頑張ります。,考試前我會努力加油。
n4_0743,来月、今の会社を辞めます。,我下個月要從現在的公司離職。
n4_0744,週三日、スーパーでパートをしています。,我一週三天在超市打工。
n4_0745,引っ越しの手伝いをしました。,我幫忙搬家。
n4_0746,会議室で打ち合わせをします。,我們在會議室開會討論。
n4_0747,課長に新しい計画を説明しました。,我向課長說明了新計畫。
n4_0748,提出前に内容をチェックしました。,提交前我檢查了內容。
n4_0749,ノートパソコンでレポートを書きました。,我用筆記型電腦寫了報告。
n4_0750,会社のデスクトップパソコンで資料を作りました。,我用公司的桌上型電腦做了資料。
n4_0751,新しいキーボードで名前を入力しました。,我用新鍵盤輸入了名字。
n4_0752,マウスで画面のボタンをクリックしました。,我用滑鼠點擊了畫面上的按鈕。
n4_0753,画面のスタートボタンを押してください。,請按畫面上的開始按鈕。
n4_0754,画面のボタンをクリックしました。,我點擊了畫面上的按鈕。
n4_0755,名前をフォームに入力しました。,我把名字輸入到表單。
n4_0756,店のホームページを見ました。,我看了店家的網頁。
n4_0757,旅行のことをブログに書きました。,我把旅行的事寫在部落格。
n4_0758,新しいアプリをインストールしました。,我安裝了新的應用程式。
n4_0759,新しいメールを受信しました。,我收到了新的電子郵件。
n4_0760,新規作成のボタンを押してください。,請按新增的按鈕。
n4_0761,先生にメールを送りました。,我寄電子郵件給老師。
n4_0762,メールアドレスをもう一度確認しました。,我再次確認了電子郵件地址。
n4_0763,このサイトのアドレスを教えてください。,請告訴我這個網站的網址。
n4_0764,メールの宛先を間違えました。,我弄錯了電子郵件的收件人。
n4_0765,メールの件名を分かりやすく書きました。,我把電子郵件主旨寫得容易懂。
n4_0766,文章に写真を挿入しました。,我在文章裡插入了照片。
n4_0767,封筒に差出人の名前を書きました。,我在信封上寫了寄件人姓名。
n4_0768,メールに資料を添付しました。,我在電子郵件附上了資料。
n4_0769,先生にメールを送信しました。,我傳送了電子郵件給老師。
n4_0770,届いたメールを同僚に転送しました。,我把收到的電子郵件轉寄給同事。
n4_0771,雨なので旅行の予定をキャンセルしました。,因為下雨，我取消了旅行計畫。
n4_0772,大切なファイルを別の場所に保存しました。,我把重要檔案儲存到別的地方。
n4_0773,大切なファイルを保存しました。,我儲存了重要檔案。
n4_0774,友達のメールに返信しました。,我回覆了朋友的電子郵件。
n4_0775,スーパーで特売品を買いました。,我在超市買了特價品。
n4_0776,週末のバーゲンで靴を買いました。,我在週末特賣買了鞋子。
n4_0777,雨で試合が中止になりました。,比賽因雨中止了。
n4_0778,クレジットカードでホテル代を払いました。,我用信用卡付了飯店費用。
n4_0779,毎月、公共料金を銀行で払っています。,我每個月在銀行繳水電瓦斯等公共費用。
n4_0780,両親から毎月仕送りをもらっています。,我每個月收到父母匯來的生活費。
n4_0781,女性の割合が少し増えました。,女性的比例稍微增加了。
n4_0782,電車で痴漢にあったら、すぐ駅員に知らせてください。,如果在電車上遇到性騷擾，請立刻通知站務員。
n4_0783,ストーカーの被害を警察に相談しました。,我向警察商量了被跟蹤狂騷擾的事。
n4_0784,子供が時計を壊しました。,小孩弄壞了時鐘。
n4_0785,この数字に五を足してください。,請把這個數字加上五。
n4_0786,お金はこれで足ります。,錢這樣就夠了。
n4_0787,この町は店が多いです。,這個城鎮店很多。
n4_0788,公園に大きな木があります。,公園裡有一棵大樹。
n4_0789,小さな店で昼ご飯を食べました。,我在小店吃了午餐。
n4_0790,今の気持ちを日記に書きました。,我把現在的心情寫在日記裡。
n4_0791,夜の道を一人で歩くのは怖いです。,晚上獨自走路很可怕。
n4_0792,彼はクラスでよくもてます。,他在班上很受歡迎。
n4_0793,あの二人はいつもラブラブです。,那兩個人總是很甜蜜。
n4_0794,友達に会えて嬉しいです。,能見到朋友很高興。
n4_0795,彼の話にはユーモアがあります。,他的話很有幽默感。
n4_0796,試合に負けて残念でした。,比賽輸了，很遺憾。
n4_0797,友達に荷物を送りました。,我寄了包裹給朋友。
n4_0798,靴を履いたまま部屋に入らないでください。,請不要穿著鞋子進房間。
n4_0799,雨の場合は、試合を中止します。,下雨的情況下會中止比賽。
n4_0800,天気予報によると、明日は雨だそうです。,根據天氣預報，明天好像會下雨。
n4_0801,あんな言い方をしてはいけません。,不可以用那樣的說法。
n4_0802,事故の原因を調べています。,正在調查事故的原因。
n4_0803,この席でよろしいですか。,這個座位可以嗎？
n4_0804,明日の予定は承知しています。,我知道明天的行程。
n4_0805,毎晩、寝る前に日記を書いています。,我每天晚上睡前寫日記。
n4_0806,授業で使うテキストを買いました。,我買了上課用的課本。
n4_0807,週末に新しい漫画を読みました。,週末我讀了新的漫畫。
n4_0808,これから毎日、日本語を練習します。,從現在起，我每天練習日文。
n4_0809,駅までずっと歩きました。,我一直走到車站。
n4_0810,まず名前を書いてください。,首先請寫名字。
n4_0811,もうすぐ電車が来ます。,電車快要來了。
n4_0812,今日は随分寒いですね。,今天相當冷呢。
n4_0813,そんなに急がなくても大丈夫です。,不用那麼急也沒關係。
n4_0814,弟は漫画ばかり読んでいます。,弟弟淨是在看漫畫。
n4_0815,今日は非常に寒いです。,今天非常冷。
n4_0816,別に怒っているわけではありません。,我並不是特別在生氣。
n4_0817,駅まで十分程歩きました。,我走了大約十分鐘到車站。
n4_0818,宿題はほとんど終わりました。,作業幾乎完成了。
n4_0819,この問題は割合に簡単でした。,這個問題相對簡單。
n4_0820,こう書くと分かりやすいです。,這樣寫會比較容易懂。
n4_0821,もし時間があれば、電話してください。,如果有時間，請打電話給我。
n4_0822,ドアを開けました。すると、犬が入ってきました。,我打開門。於是狗走了進來。
n4_0823,雨が降りました。それで、試合は中止になりました。,下雨了。因此比賽中止了。
n4_0824,この店は安いです。それに、駅から近いです。,這家店很便宜。而且離車站很近。
n4_0825,熱があります。だから、今日は休みます。,我發燒了。所以今天要休息。
n4_0826,バスは十分置きに来ます。,公車每隔十分鐘來一班。
n4_0827,この部屋は前の部屋の二倍広いです。,這間房間是前一間的兩倍大。
n4_0828,田中様から電話がありました。,田中先生／女士來電話了。
n4_0829,これは日本製のカメラです。,這是日本製的相機。
n4_0830,この漢字は覚えにくいです。,這個漢字很難記。
n4_0831,音楽を聞きながら宿題をします。,我一邊聽音樂一邊寫作業。
n4_0832,先生が本を下さいました。,老師給了我書。
n4_0833,お手洗いは二階にございます。,洗手間在二樓。
n4_0834,こちらが会議室でございます。,這裡是會議室。
n4_0835,先生のお名前は存じ上げています。,我知道老師的名字。
n4_egg_0001,新しい部屋に合う家具を探しています。,我正在找適合新房間的傢俱。
n4_egg_0002,この機械は音がおかしいです。,這台機器的聲音怪怪的。
n4_egg_0003,熱があって体がつらいです。,我發燒了，身體很難受。
n4_egg_0004,温かいお茶を飲んで少し落ち着きました。,喝了溫熱的茶後稍微冷靜下來了。
n4_egg_0005,説明を聞いても全然分かりませんでした。,聽了說明還是完全不懂。
n4_egg_0006,もし時間があれば一緒に行きませんか。,如果有時間，要不要一起去？
n4_egg_0007,営業部の田中さんに連絡しました。,我聯絡了業務部的田中先生／女士。
n4_egg_0008,毎日一万歩歩くようにしています。,我盡量每天走一萬步。
n4_egg_0009,昼ご飯にハンバーグを食べました。,我午餐吃了漢堡排。
n4_egg_0010,健康のために朝ジョギングをしています。,我為了健康早上慢跑。
n4_egg_0011,ここで写真を撮ってはだめです。,不可以在這裡拍照。
n4_egg_0012,デザートにメロンを食べました。,我甜點吃了哈密瓜。
n4_egg_0013,この席でよろしいですか。,這個座位可以嗎？
n4_egg_0014,休み時間に友達とおしゃべりしました。,休息時間我和朋友聊天。
n4_egg_0015,日本語はまだまだですが頑張ります。,我的日文還不夠好，但我會努力。
n4_egg_0016,へえ、そんな方法があるんですね。,喔，原來有那種方法啊。
n4_egg_0017,これまで何度も京都へ行きました。,到目前為止我去過京都很多次。
n4_egg_0018,もちろん手伝います。,我當然會幫忙。
n4_egg_0019,昨日の雨はひどかったです。,昨天的雨下得很嚴重。
n4_egg_0020,やっぱりこの店の料理はおいしいです。,這家店的料理果然很好吃。
