id,example_ja,example_zh
n3_0706,週末にしっかり休んで疲れを取りました。,週末好好休息，消除了疲勞。
n3_0707,発表の前は胸がどきどきします。,發表前心跳會很快。
n3_0708,シャツのボタンが一つ抜けています。,襯衫有一顆釦子掉了。
n3_0709,薬を飲んだら痛みが弱まりました。,吃藥後疼痛減弱了。
n3_0710,運動中に足を痛めました。,運動時弄傷了腳。
n3_0711,新しいウイルスについてニュースで知りました。,我從新聞得知新的病毒。
n3_0712,父は来週ひざの手術を受けます。,爸爸下週要接受膝蓋手術。
n3_0713,症状が続く時は病院へ行ってください。,症狀持續時請去醫院。
n3_0714,けが人の状態を医者に伝えました。,我把傷者的狀態告訴醫師。
n3_0715,熱が出て一日中ダウンしていました。,我發燒了，整天倒下休息。
n3_0716,早めに治療を始めることが大切です。,及早開始治療很重要。
n3_0718,足に包帯を巻いてもらいました。,我請人幫我在腳上纏繃帶。
n3_0719,この靴下は少し臭いです。,這雙襪子有點臭。
n3_0720,検査のために血液を取られました。,為了檢查，我被抽了血。
n3_0721,映画を見て涙が出ました。,看了電影後流下眼淚。
n3_0722,この飲み物には砂糖が多く含まれています。,這種飲料含有很多糖。
n3_0723,彼は顔に不満を現しました。,他把不滿表現在臉上。
n3_0724,少女が公園で本を読んでいます。,少女正在公園裡看書。
n3_0725,その少年は元気よく挨拶しました。,那個少年很有精神地打招呼。
n3_0726,日本では十八歳から成人です。,在日本，十八歲起就是成人。
n3_0727,この講座は中高年に人気があります。,這門課很受中高年歡迎。
n3_0728,中年になってから健康を意識するようになりました。,到了中年之後開始注意健康。
n3_0729,彼は私より三歳年上です。,他比我大三歲。
n3_0730,電車で年寄りに席を譲りました。,我在電車上讓座給老人。
n3_0732,目上の人には丁寧な言葉を使います。,對長輩或上司要使用有禮貌的說法。
n3_0733,老人がゆっくり道を渡っています。,老人正慢慢過馬路。
n3_0734,彼はアマチュアですが歌がとても上手です。,他雖然是業餘人士，但唱歌非常好。
n3_0735,妹さんはお元気ですか。,你妹妹還好嗎？
n3_0736,お孫さんはもう小学生ですか。,您的孫子或孫女已經是小學生了嗎？
n3_0737,学生たちは五人のグループで発表しました。,學生們以五人小組發表。
n3_0738,彼女は恋人と週末に旅行へ行きました。,她週末和情人去旅行。
n3_0739,高齢者向けのサービスが増えています。,面向高齡者的服務正在增加。
n3_0740,この町には有名な詩人が住んでいました。,這座城鎮曾住著一位有名的詩人。
n3_0741,職人が丁寧に器を作っています。,工匠正在細心製作器皿。
n3_0742,駅で知り合いに偶然会いました。,我在車站偶然遇到熟人。
n3_0743,彼は若者に人気のスターです。,他是受年輕人歡迎的明星。
n3_0744,応援団が大きな声で選手を励ましました。,加油團大聲鼓勵選手。
n3_0745,その団体は子どもを支援しています。,那個團體正在支援孩子。
n3_0746,彼は会社の長として責任を持っています。,他身為公司的首長負有責任。
n3_0747,兄はまだ独身です。,哥哥目前還是單身。
n3_0748,ベテランの先生に相談しました。,我向資深老師請教了。
n3_0749,週末にボランティアとして清掃に参加しました。,週末我以志工身分參加清掃。
n3_0750,家主にエアコンの故障を連絡しました。,我聯絡房東說冷氣故障了。
n3_0751,大学時代の友人と久しぶりに会いました。,我和大學時代的朋友久違地見面。
n3_0752,チームのリーダーが予定を説明しました。,團隊領導者說明了行程。
n3_0753,写真を見ると店のイメージが分かります。,看照片就能了解店的形象。
n3_0754,姉はいつもお洒落な服を着ています。,姊姊總是穿得很時髦。
n3_0755,彼の新しい髪型は格好いいです。,他的新髮型很帥。
n3_0756,出かける前に化粧をしました。,出門前化了妝。
n3_0757,弟は父に顔がそっくりです。,弟弟的臉和爸爸一模一樣。
n3_0758,彼女は派手な色の服が好きです。,她喜歡顏色花俏的衣服。
n3_0759,駅前で有名な美人に会いました。,我在車站前遇到有名的美女。
n3_0760,時間がなくて慌てて家を出ました。,因為沒時間了，所以慌張地出門。
n3_0761,意地悪なことを言わないでください。,請不要說刻薄的話。
n3_0762,子どもが壁に落書きの悪戯をしました。,孩子在牆上塗鴉惡作劇。
n3_0763,待ち時間が長くていらいらしました。,等待時間太長，讓我很煩躁。
n3_0764,この犬は大人しくて人を怖がりません。,這隻狗很溫順，不怕人。
n3_0765,書類をきちんと整理してください。,請把文件確實整理好。
n3_0766,彼はけちで人におごりません。,他很小氣，不請別人吃東西。
n3_0767,彼は新しいことに少し消極的です。,他對新事物有點消極。
n3_0768,馬鹿なことをして友達を怒らせました。,我做了蠢事，惹朋友生氣。
n3_0769,疲れていて勉強するやる気が出ません。,太累了，提不起讀書的幹勁。
n3_0770,公園で若いカップルが写真を撮っています。,年輕情侶正在公園拍照。
n3_0771,仕事ではコミュニケーションが大切です。,工作中溝通很重要。
n3_0772,彼とは学生時代から親しいです。,我和他從學生時代起就很親近。
n3_0773,駅前で友達とすれ違いました。,我在車站前和朋友錯身而過。
n3_0774,机を窓に近付けました。,我把桌子移近窗邊。
n3_0775,週末に恋人とデートします。,週末要和情人約會。
n3_0776,旅先で親切な人に出会いました。,我在旅途中遇見了親切的人。
n3_0777,信頼できるパートナーと仕事を進めます。,我會和可靠的夥伴推進工作。
n3_0778,問題について家族と話し合いました。,我和家人討論了這個問題。
n3_0779,友人の見送りに空港へ行きました。,我去機場送朋友。
n3_0780,一体何が起きたのか分かりません。,我完全不知道到底發生了什麼。
n3_0781,彼女は三人きょうだいの長女です。,她是三個手足中的長女。
n3_0782,あの夫婦は毎朝一緒に散歩しています。,那對夫妻每天早上一起散步。
n3_0783,結婚して名字が変わりました。,結婚後姓氏改變了。
n3_0784,姪に誕生日プレゼントを送りました。,我寄了生日禮物給姪女。
n3_0785,この靴は持ちがいいです。,這雙鞋很耐穿。
n3_0786,風が木の枝を大きく揺らしています。,風把樹枝大幅搖動著。
n3_0787,両親は私が小さい時に離婚しました。,父母在我小時候離婚了。
n3_0788,海には多くの生物が住んでいます。,海裡住著許多生物。
n3_0789,春になると桜が咲きます。,到了春天櫻花就會開。
n3_0790,庭に雑草がたくさん生えています。,院子裡長了很多雜草。
n3_0791,理科室で植物の標本を見ました。,我在理科教室看了植物標本。
n3_0792,朝食にヨーグルトとフルーツを食べました。,早餐吃了優格和水果。
n3_0793,実験で化学反応を観察しました。,實驗中觀察了化學反應。
n3_0794,彼女はダイヤモンドの指輪をしています。,她戴著鑽石戒指。
n3_0795,この町ではごみのリサイクルが進んでいます。,這座城鎮的垃圾回收正在推進。
n3_0796,朝ご飯を食べるとエネルギーが出ます。,吃早餐會有精神。
n3_0797,台所から煙が出ています。,廚房冒出煙。
n3_0798,庭で落ち葉を燃やしました。,我在院子裡燒了落葉。
n3_0799,このセーターはウールでできています。,這件毛衣是羊毛製的。
n3_0800,電池が切れて時計が止まりました。,電池沒電了，時鐘停了。
n3_0801,このシャツはコットンでできています。,這件襯衫是棉製的。
n3_0802,シルクのスカーフは手触りがいいです。,絲綢圍巾摸起來很舒服。
n3_0803,この工場では鉄鋼を生産しています。,這間工廠生產鋼鐵。
n3_0804,濡れた服をビニール袋に入れました。,我把濕掉的衣服放進塑膠袋裡。
n3_0805,使い捨てのプラスチックを減らしたいです。,我想減少使用一次性塑膠。
n3_0806,この服はポリエステルなので乾きやすいです。,這件衣服是聚酯纖維，所以容易乾。
n3_0807,今年は異常気象の影響で雨が多いです。,今年因為異常氣象的影響，雨很多。
n3_0808,地球には物を引く引力があります。,地球有吸引物體的引力。
n3_0809,部屋の温度を二十度に設定しました。,我把房間溫度設定成二十度。
n3_0810,年の暮れに家族で集まりました。,年底時家人聚在一起。
n3_0811,雨の日は部屋の湿気が気になります。,下雨天會在意房間裡的濕氣。
n3_0812,今日は湿度が高くて蒸し暑いです。,今天濕度高，很悶熱。
n3_0813,地球の環境を守ることは大切です。,保護地球環境很重要。
n3_0814,梅雨の時期は洗濯物が乾きにくいです。,梅雨季時衣服不容易乾。
n3_0815,秋が進むにつれて夜の寒さが深まります。,隨著秋天推進，夜晚的寒意加深。
n3_0816,停電で部屋が真っ暗になりました。,停電後房間變得一片漆黑。
n3_0817,外に出ると太陽が眩しかったです。,一走到外面，太陽很刺眼。
n3_0818,今日は風がなくて蒸し暑いです。,今天沒有風，很悶熱。
n3_0819,大雪で道が埋まりました。,道路被大雪埋住了。
n3_0820,葉の上に小さな水滴が残っています。,葉子上還留著小水滴。
n3_0821,子どもが部屋におもちゃを散らしました。,孩子把玩具弄得到處都是。
n3_0822,桜の花びらが風で散っています。,櫻花花瓣正被風吹散。
n3_0823,庭に雪が十センチほど積もりました。,院子裡積了大約十公分的雪。
n3_0824,風がだんだん強まってきました。,風漸漸變強了。
n3_0825,小麦粉を水で溶いて生地を作ります。,把麵粉用水調開來做麵糊。
n3_0826,暑さでアイスクリームが溶けました。,冰淇淋因為天氣熱而融化了。
n3_0827,汗を流してから家に帰りました。,流了一身汗後回家了。
n3_0828,川の水が静かに流れています。,河水正靜靜地流動。
n3_0829,古い紙が破れてしまいました。,舊紙張破掉了。
n3_0830,壁に小さな穴が開いています。,牆上有一個小洞。
n3_0831,正月には故郷へ帰ります。,過年時會回故鄉。
n3_0832,休日は自然の中で過ごしたいです。,假日想在大自然中度過。
n3_0833,雨で地盤が弱くなっています。,地基因為下雨變得鬆弱。
n3_0834,船は静かな湾に入りました。,船進入了平靜的海灣。
n3_0835,地方によって食文化が違います。,不同地區的飲食文化不一樣。
n3_0836,財布をどこかに忘れてきました。,我把錢包忘在某個地方了。
n3_0837,祖父は畑で野菜を作っています。,祖父在田裡種蔬菜。
n3_0838,子どもたちは先生を囲んで話を聞いています。,孩子們圍著老師聽他說話。
n3_0839,世間ではそのニュースが話題になっています。,那則新聞在社會上成為話題。
n3_0840,この店は地下にあります。,這家店在地下。
n3_0841,この地区は夜も人通りが多いです。,這個地區晚上也有很多人經過。
n3_0842,駅を中心に町が発展しました。,城鎮以車站為中心發展起來。
n3_0843,彼は東洋の歴史を研究しています。,他研究東洋歷史。
n3_0844,古い建物が所々に残っています。,老建築還零星留在各處。
n3_0845,試験の範囲を先生に確認しました。,我向老師確認了考試範圍。
n3_0846,そのうわさはすぐに学校中に広まりました。,那個傳聞很快傳遍全校。
n3_0847,新しい習慣を広めるには時間がかかります。,推廣新的習慣需要時間。
n3_0848,世の中にはいろいろな考え方があります。,社會上有各式各樣的想法。
n3_0849,間違っている箇所に線を引いてください。,請在錯誤的地方畫線。
n3_0850,坂を下る時はスピードに注意してください。,下坡時請注意速度。
n3_0851,駅の正面で友達を待っています。,我在車站正面等朋友。
n3_0852,地図の印を見て場所を確認しました。,我看著地圖上的標記確認位置。
n3_0853,旅行の途上で昔の友人に会いました。,旅途中遇見了以前的朋友。
n3_0854,写真が少し斜めになっています。,照片有點歪斜。
n3_0855,警察は二手に分かれて犯人を探しました。,警察分成兩路尋找犯人。
n3_0856,銀行は郵便局の向かいにあります。,銀行在郵局對面。
n3_0857,この靴は山登り向きではありません。,這雙鞋不適合爬山。
n3_0858,目的地まであと十分です。,到目的地還有十分鐘。
n3_0859,道の両側に桜の木があります。,道路兩側都有櫻花樹。
n3_0860,図書館は駅前の大きな館の中にあります。,圖書館在車站前那棟大建築物裡。
n3_0861,引っ越しの手続きを区役所でしました。,我在區公所辦了搬家手續。
n3_0862,財布をなくしたので警察署へ行きました。,因為錢包不見了，所以去了警察署。
n3_0863,公民館で地域の会議が開かれました。,社區會議在公民館舉行。
n3_0864,住所の変更を市役所に届けました。,我向市公所申報地址變更。
n3_0865,火事を見つけたら消防署に連絡してください。,發現火災時請聯絡消防署。
n3_0866,ビザのことで入国管理局へ行きました。,因為簽證的事情去了入國管理局。
n3_0867,保健所で健康相談を受けました。,我在保健所接受了健康諮詢。
n3_0868,週末に劇場で芝居を見ました。,週末在劇場看了戲。
n3_0869,昔は近所の風呂屋によく行きました。,以前常去附近的澡堂。
n3_0870,コンサートは駅前のホールで行われます。,演唱會會在車站前的大廳舉行。
n3_0871,妹は保育園で働いています。,妹妹在保育園工作。
n3_0872,駅前に人の集まりができていました。,車站前聚集了一群人。
n3_0873,新しい店は来月オープンします。,新店下個月開幕。
n3_0874,帰りにコンビニで牛乳を買いました。,回家路上在便利商店買了牛奶。
n3_0875,父は駅前で小さな商売をしています。,爸爸在車站前做小生意。
n3_0876,映画のチケットを二枚買いました。,我買了兩張電影票。
n3_0877,店員にコーヒーを注文しました。,我向店員點了咖啡。
n3_0878,バーゲンセールで靴を安く買いました。,我在特賣時便宜買到鞋子。
n3_0879,駅の売店で新聞を買いました。,我在車站的販賣部買了報紙。
n3_0880,この社では多くの若者が働いています。,這家公司有許多年輕人在工作。
n3_0881,不況で会社が倒産しました。,公司因不景氣而倒閉了。
n3_0882,午後に取引先を訪問します。,下午要拜訪客戶。
n3_0883,片道の切符を一枚ください。,請給我一張單程票。
n3_0884,大阪経由で東京へ行きます。,經由大阪前往東京。
n3_0885,雨の日は道路がよく渋滞します。,下雨天道路常常塞車。
n3_0886,車のスピードを落としてください。,請降低車速。
n3_0887,この道路は速度制限があります。,這條道路有限速。
n3_0888,事故の影響で電車のダイヤが乱れました。,因為事故影響，電車班表亂了。
n3_0889,毎日の練習で技術を高めたいです。,我想透過每天練習提升技術。
n3_0890,会社まで通うために定期券を買いました。,為了通勤到公司，我買了定期票。
n3_0891,次の停留所で降ります。,我會在下一站下車。
n3_0892,駅を通り越してしまいました。,我不小心坐過站了。
n3_0893,強い風が帽子を飛ばしました。,強風吹走了帽子。
n3_0894,週末に海までドライブしました。,週末開車兜風到海邊。
n3_0895,駅まで友達を車に乗せました。,我讓朋友搭車到車站。
n3_0896,危ないので早めにブレーキをかけました。,因為很危險，所以提早煞車。
n3_0897,車を運転するには免許が必要です。,開車需要駕照。
n3_0898,朝のラッシュを避けて早く家を出ました。,為了避開早上尖峰，我提早出門。
n3_0899,ロケットが空へ打ち上げられました。,火箭被發射到天空。
n3_0900,改札口で友達と待ち合わせました。,我和朋友約在剪票口碰面。
n3_0901,快速に乗れば三十分で着きます。,搭快速列車的話三十分鐘就會到。
n3_0902,各駅停車はこの駅にも止まります。,各站停車也會停靠這一站。
n3_0903,新幹線で京都へ行きました。,我搭新幹線去了京都。
n3_0904,二つの文章を自然につなげてください。,請把兩個句子自然地接起來。
n3_0905,特別急行に乗って目的地へ向かいました。,搭特急列車前往目的地。
n3_0906,上りの電車は三番線に来ます。,上行電車會進三號月台。
n3_0907,次の駅で地下鉄に乗り換えます。,下一站要轉乘地下鐵。
n3_0908,乗り越しをしたので駅員に料金を払いました。,因為坐過站，所以向站員補票。
n3_0909,踏切の前で電車が通るのを待ちました。,我在平交道前等電車通過。
n3_0910,電車は二番ホームに到着します。,電車會抵達二號月台。
n3_0911,空港まで母を迎えに行きます。,我要去機場接媽媽。
n3_0912,列車は予定より十分遅れています。,列車比預定時間晚了十分鐘。
n3_0913,トラックに荷物を積みました。,把行李裝上卡車。
n3_0914,この道路は夜になると暗いです。,這條道路到了晚上會很暗。
n3_0915,駅までバイクで行きました。,我騎機車去了車站。
n3_0916,壁に頭をぶつけてしまいました。,我不小心把頭撞到牆了。
n3_0917,旅行先で車をレンタルしました。,在旅遊地租了車。
n3_0918,封筒に宛名を書いてください。,請在信封上寫收件人姓名與地址。
n3_0919,インターネットでホテルを予約しました。,我在網路上訂了飯店。
n3_0920,大切な書類を書留で送りました。,我用掛號寄出了重要文件。
n3_0921,急ぎの荷物を航空便で送りました。,我用航空郵件寄了急件。
n3_0922,母から小包が届きました。,媽媽寄來了一個包裹。
n3_0923,手紙を速達で送りました。,我用限時郵件寄了信。
n3_0924,宅配便で新しい本が届きました。,新書透過宅急便送到了。
n3_0925,この道は駅前の通りにつながっています。,這條路連到車站前的大街。
n3_0926,船便は航空便より時間がかかります。,船運比航空郵件花時間。
n3_0927,メールで資料のやり取りをしました。,用電子郵件往來資料。
n3_0928,申込書を郵送してください。,請把申請表郵寄過來。
n3_0929,郵便がまだ届いていません。,郵件還沒有送到。
n3_0930,授業の後でアンケートに答えました。,課後填了問卷。
n3_0931,合格の知らせを聞いて安心しました。,聽到合格的消息後放心了。
n3_0932,新商品の宣伝をテレビで見ました。,在電視上看到了新商品的廣告。
n3_0933,今年はこの色の服が流行っています。,今年流行這個顏色的衣服。
n3_0934,椅子を壁の方へ寄せました。,我把椅子往牆邊靠。
n3_0935,駅で列車の遅れをアナウンスしていました。,車站正在廣播列車延誤。
n3_0936,新聞社が選手にインタビューしました。,報社採訪了選手。
n3_0937,朝刊を読みながら朝ご飯を食べます。,一邊看晨報一邊吃早餐。
n3_0938,環境問題のドキュメンタリーを見ました。,看了關於環境問題的紀錄片。
n3_0939,その事件はマスコミで大きく報道されました。,那起事件被大眾媒體大幅報導。
n3_0940,父は毎日夕刊を読んでいます。,爸爸每天看晚報。
n3_0941,次のオリンピックを楽しみにしています。,我很期待下一屆奧林匹克。
n3_0942,私たちのチームは決勝に進みました。,我們的隊伍進入了決賽。
n3_0943,試合に向けて毎日トレーニングしています。,為了比賽每天都在訓練。
n3_0944,妹は子どもの頃からバレエを習っています。,妹妹從小就學芭蕾。
n3_0945,二つのチームが優勝を争っています。,兩支隊伍正在爭奪冠軍。
n3_0946,今日の試合は私たちの勝ちです。,今天的比賽是我們贏了。
n3_0947,宿題を完全に終わらせました。,我把作業完全做完了。
n3_0948,今年のチーム成績は十勝五敗です。,今年的隊伍戰績是十勝五敗。
n3_0949,ボールを強く蹴りました。,用力踢了球。
n3_0950,子どもたちが公園で球を投げています。,孩子們正在公園丟球。
n3_0951,選手たちはトラックを走っています。,選手們正在跑道上跑步。
n3_0952,犬がボールを追いかけています。,狗正在追球。
n3_0953,テニスのラケットを新しく買いました。,新買了網球拍。
n3_0954,週末は家でアニメを見ます。,週末會在家看動畫。
n3_0955,友達と歴史のクイズをしました。,和朋友玩了歷史問答。
n3_0956,祭りでくじを引きました。,在祭典上抽了籤。
n3_0957,弟は新しいゲームに夢中です。,弟弟沉迷於新的遊戲。
n3_0958,このドラマは家族の話です。,這部連續劇是在講家人的故事。
n3_0959,友達と山へハイキングに行きました。,和朋友去山上健行。
n3_0960,週末にバラエティー番組を見ました。,週末看了綜藝節目。
n3_0961,公園で友達とピクニックをしました。,和朋友在公園野餐。
n3_0962,芸術に興味があるので美術館へ行きました。,因為對藝術有興趣，所以去了美術館。
n3_0963,兄は全国大会に出場します。,哥哥要參加全國大賽。
n3_0964,このポスターのデザインは目立ちます。,這張海報的設計很醒目。
n3_0965,高校で美術を勉強しました。,高中時學了美術。
n3_0966,祖母は演歌を聞くのが好きです。,祖母喜歡聽演歌。
n3_0967,彼女はピアノを演奏しました。,她演奏了鋼琴。
n3_0968,この曲を聞くと元気になります。,聽到這首歌就會有精神。
n3_0969,父はクラシックをよく聞きます。,爸爸常聽古典音樂。
n3_0970,この店では夜にジャズが流れています。,這家店晚上會播放爵士樂。
n3_0971,妹はバイオリンを習っています。,妹妹正在學小提琴。
n3_0972,最近のポップスには詳しくありません。,我不太熟最近的流行歌曲。
n3_0973,アクション映画を見ると気分がすっきりします。,看動作片會覺得心情很暢快。
n3_0974,彼はエスエフ小説をよく読みます。,他常看科幻小說。
n3_0975,初めて劇場でオペラを見ました。,第一次在劇場看了歌劇。
n3_0976,歌劇には歌と演技の両方が必要です。,歌劇需要歌唱和演技兩者。
n3_0977,疲れた日はコメディーを見ることにしています。,累的日子我會看喜劇。
n3_0978,この映画はストーリーが分かりやすいです。,這部電影的劇情很容易懂。
n3_0979,俳優が舞台に上がりました。,演員登上了舞台。
n3_0980,ホラー映画は夜に見ると怖いです。,恐怖電影晚上看會很可怕。
n3_0981,友達とミュージカルを見に行きました。,和朋友去看了音樂劇。
n3_0982,参加者の数を確認してください。,請確認參加者的人數。
n3_0983,一、三、五は奇数です。,一、三、五是奇數。
n3_0984,この数字は桁が多くて読みにくいです。,這個數字位數很多，很難讀。
n3_0985,電話番号を数字で書いてください。,請用數字寫電話號碼。
n3_0986,ゼロは整数に含まれます。,零包含在整數裡。
n3_0987,受付でナンバーを呼ばれるまで待ちます。,在櫃台等到號碼被叫到。
n3_0988,出席率は九十パーセントでした。,出席率是百分之九十。
n3_0989,あと十秒で試合が終わります。,比賽再十秒就結束。
n3_0990,この経験は私にとってプラスになりました。,這個經驗對我來說成了好處。
n3_0991,寝不足は健康にマイナスです。,睡眠不足對健康有負面影響。
n3_0992,三プラス二イコール五です。,三加二等於五。
n3_0993,弟は学校で掛け算を習っています。,弟弟正在學校學乘法。
n3_0994,参加者は計三十人です。,參加者合計三十人。
n3_0995,答えは四捨五入して書いてください。,請把答案四捨五入後寫出來。
n3_0996,小数を分数に直してください。,請把小數改成分數。
n3_0997,小数点の位置を間違えました。,小數點的位置弄錯了。
n3_0998,妹は足し算の練習をしています。,妹妹正在練習加法。
n3_0999,電卓を使って合計を出しました。,用計算機算出了合計。
n3_1000,引き算の問題を十問解きました。,解了十題減法題。
n3_1001,分数の計算は少し苦手です。,我有點不擅長分數計算。
n3_1002,この店は値段の割に量が多いです。,這家店以價格來說份量很多。
n3_1003,割り算の答えをノートに書きました。,我把除法的答案寫在筆記本上。
n3_1004,写真をサイトにアップしました。,我把照片上傳到網站。
n3_1005,荷物を一度に運ぶのは大変です。,一次搬完行李很辛苦。
n3_1006,多くの学生が説明会に参加しました。,許多學生參加了說明會。
n3_1007,駅から学校までの距離を調べました。,我查了從車站到學校的距離。
n3_1008,牛乳を切らしたので買いに行きます。,牛奶用完了，所以要去買。
n3_1009,この薬は三時間ごとに飲んでください。,這個藥請每三小時吃一次。
n3_1010,様々な意見を聞いてから決めましょう。,先聽聽各種意見再決定吧。
n3_1011,初参加でも安心して申し込めます。,即使是第一次參加也可以放心報名。
n3_1012,少なくとも十人は必要です。,至少需要十個人。
n3_1013,全ページをもう一度確認しました。,我又確認了一遍所有頁面。
n3_1014,机の幅は八十センチです。,桌子的寬度是八十公分。
n3_1015,必要な資料が全部揃いました。,需要的資料都齊了。
n3_1016,机の上の資料をきれいに揃えてください。,請把桌上的資料排整齊。
n3_1017,このノートは縦長で持ちやすいです。,這本筆記本是直長形，很好拿。
n3_1018,会議の時間を三十分に縮めました。,會議時間縮短為三十分鐘。
n3_1019,続きは明日説明します。,後續明天再說明。
n3_1020,名前と住所等を記入してください。,請填寫姓名、地址等資料。
n3_1021,この荷物は一トン近くあります。,這件貨物接近一公噸。
n3_1022,箱の中身を確認してください。,請確認箱子裡的內容物。
n3_1023,この液体は濃度が高いです。,這個液體濃度很高。
n3_1024,水の表面に葉が浮いています。,葉子浮在水面上。
n3_1025,部屋の広さを測りました。,我量了房間的大小。
n3_1026,送料を含めると三千円になります。,包含運費的話是三千日圓。
n3_1027,利用者を増やすために宣伝します。,為了增加使用者，我們會做宣傳。
n3_1028,駅前はますます便利になりました。,車站前變得越來越方便。
n3_1029,一ミリだけ線を右に動かしてください。,請把線往右移一公厘。
n3_1030,今日は昨日よりやや寒いです。,今天比昨天稍微冷一點。
n3_1031,学生たちは一列に並びました。,學生們排成一列。
n3_1032,コートを一着買いました。,我買了一件外套。
n3_1033,客が次々と店に入ってきました。,客人接連走進店裡。
n3_1034,彼はクラスでトップの成績です。,他在班上成績第一。
n3_1035,再び同じ問題が起きました。,同樣的問題再次發生了。
n3_1036,雨の日が三日連続で続きました。,雨天連續持續了三天。
n3_1037,カラーの資料を印刷しました。,我印了彩色資料。
n3_1038,三角の形に紙を切りました。,把紙剪成三角形。
n3_1039,縞柄のシャツを買いました。,我買了條紋圖案的襯衫。
n3_1040,このカーテンは細い縞模様です。,這個窗簾是細條紋圖案。
n3_1041,地味な服ですが着やすいです。,雖然是樸素的衣服，但很好穿。
n3_1042,ストライプのネクタイを選びました。,我選了條紋領帶。
n3_1043,図表を使って結果を説明します。,會用圖表說明結果。
n3_1044,茶色い靴を探しています。,我在找咖啡色的鞋子。
n3_1045,空がだんだん灰色になりました。,天空漸漸變成灰色。
n3_1046,花柄のワンピースを着ています。,她穿著花紋洋裝。
n3_1047,花模様の皿を祖母にもらいました。,我從祖母那裡拿到花紋盤子。
n3_1048,ピンクの封筒を買いました。,我買了粉紅色信封。
n3_1049,白い髪が少し混じっています。,裡面夾雜著一些白髮。
n3_1050,夜の道は真っ黒で何も見えません。,夜晚的路一片漆黑，什麼都看不見。
n3_1051,急に名前を呼ばれて真っ青になりました。,突然被叫到名字，臉色都發白了。
n3_1052,雪で庭が真っ白になりました。,院子因為下雪變得一片雪白。
n3_1053,真っ白いシャツにコーヒーをこぼしました。,我把咖啡灑在雪白的襯衫上。
n3_1054,正しい答えに丸を付けてください。,請在正確答案上畫圈。
n3_1055,無地のTシャツが好きです。,我喜歡素色T恤。
n3_1056,先生の教えを今でも覚えています。,我到現在還記得老師的教導。
n3_1057,家庭科で料理の基本を習いました。,家政課學了料理的基本。
n3_1058,新しい教科書を忘れました。,我忘了帶新教科書。
n3_1059,公民の授業で選挙について学びました。,公民課學了關於選舉的事。
n3_1060,算数の宿題を先に終わらせました。,我先把算數作業做完了。
n3_1061,物理の実験は準備が大切です。,物理實驗的準備很重要。
n3_1062,保健体育の授業で応急手当を学びました。,保健體育課學了急救處理。
n3_1063,新しいソフトの使い方をマスターしました。,我掌握了新軟體的使用方式。
n3_1064,理科の授業で植物を観察しました。,理科課觀察了植物。
n3_1065,兄は来年フランスへ留学します。,哥哥明年要去法國留學。
n3_1066,履歴書に学歴を書きました。,我在履歷表上寫了學歷。
n3_1067,小学生の弟は毎朝早く起きます。,讀小學的弟弟每天早上很早起。
n3_1068,新学期が来週から始まります。,新學期下週開始。
n3_1069,卒業後は大学へ進学する予定です。,畢業後預計升大學。
n3_1070,専門学校でデザインを学んでいます。,我在專門學校學設計。
n3_1071,病気で大学を退学しました。,因病從大學退學了。
n3_1072,大学院で日本文学を研究しています。,我在研究所研究日本文學。
n3_1073,姉は短期大学を卒業しました。,姊姊從短期大學畢業了。
n3_1074,中学の友達と今でも会います。,我到現在還會和國中朋友見面。
n3_1075,漢字の書き取りテストがあります。,有漢字聽寫測驗。
n3_1076,今日の課題は作文を書くことです。,今天的課題是寫作文。
n3_1077,クラスメートと一緒に発表しました。,我和同班同學一起發表。
n3_1078,彼はこの大学に在学しています。,他目前就讀這所大學。
n3_1079,二時間目は数学です。,第二節課是數學。
n3_1080,授業の終わりにチャイムが鳴りました。,下課時鐘聲響了。
n3_1081,妹は小学三年生です。,妹妹是小學三年級生。
n3_1082,このテストは全部で十問あります。,這份考試總共有十題。
n3_1083,勉強しなかったので落第しました。,因為沒有讀書，所以不及格了。
n3_1084,家族みんなで誕生日を祝いました。,全家一起慶祝生日。
n3_1085,正月には実家へ帰省します。,新年時會回老家。
n3_1086,友人を夕食に招きました。,我邀請朋友來吃晚餐。
n3_1087,缶詰のトマトをスープに使いました。,我用了罐頭番茄煮湯。
n3_1088,消しゴムを机の上に置きました。,我把橡皮擦放在桌上。
n3_1089,指に小さなとげが刺さりました。,手指扎進了一根小刺。
n3_1090,ご飯をしゃもじでよそいました。,我用飯杓盛飯。
n3_1091,このカメラは性能がいいです。,這台相機性能很好。
n3_1092,新しい製品が来月発売されます。,新產品下個月上市。
n3_1093,洗剤を入れすぎないでください。,請不要放太多洗劑。
n3_1094,中華なべで野菜を炒めました。,我用中華鍋炒了蔬菜。
n3_1095,時計の電池を交換しました。,我換了手錶的電池。
n3_1096,キャンプ場にテントを張りました。,在露營場搭了帳篷。
n3_1097,鍋に水を入れて火にかけます。,把水倒進鍋子裡加熱。
n3_1098,父はのこぎりで木を切りました。,爸爸用鋸子鋸木頭。
n3_1099,古い機械の歯車が壊れました。,舊機器的齒輪壞了。
n3_1100,校庭に旗が立っています。,校園裡立著旗子。
n3_1101,箱を紐でしっかり結びました。,用繩子把箱子牢牢綁好。
n3_1102,かばんのファスナーが壊れました。,包包的拉鍊壞了。
n3_1103,瓶の蓋を開けてください。,請打開瓶蓋。
