id,reading,writing,normalizedReading,playReading,zh,level,script
n3_egg_0317,そだち,育ち,そだち,そだち,"發育,成長情境;成長環境,家教",N3,kanji
n3_egg_0318,やすめる,休める,やすめる,やすめる,使休息;使平靜,N3,kanji
n3_egg_0319,はなしごえ,話し声,はなしごえ,はなしごえ,"說話聲,交談聲",N3,kanji
n3_egg_0320,とめる,泊める,とめる,とめる,留人住下;讓船進港,N3,kanji
n3_egg_0321,いちよう,一様,いちよう,いちよう,"一樣,同樣;平常,普通",N3,kanji
n3_egg_0322,どうせき,同席,どうせき,どうせき,"同席,在座",N3,kanji
n3_egg_0323,さん,産,さん,さん,......生產,N3,kanji
n3_egg_0324,だるい,だるい,だるい,だるい,"發倦,慵懶",N3,hiragana
n3_egg_0325,すうかい,数回,すうかい,すうかい,"(三四次、五六次)數回,數次",N3,kanji
n3_egg_0326,かんかく,間隔,かんかく,かんかく,間隔,N3,kanji
n3_egg_0327,かんじょうてき,感情的,かんじょうてき,かんじょうてき,"感情的,非理智的,感情用事的",N3,kanji
n3_egg_0328,げんしょう,減少,げんしょう,げんしょう,減少,N3,kanji
n3_egg_0329,インド,インド,いんど,インド,印度,N3,katakana
n3_egg_0330,はやめる,早める,はやめる,はやめる,"提前,提早",N3,kanji
n3_egg_0331,じつぶつ,実物,じつぶつ,じつぶつ,實物,N3,kanji
n3_egg_0332,ビジネス,ビジネス,びじねす,ビジネス,"商務,生意",N3,katakana
n3_egg_0333,ぶんしょ,文書,ぶんしょ,ぶんしょ,"文書,文件,公文",N3,kanji
n3_egg_0334,ひ,費,ひ,ひ,......費,N3,kanji
n3_egg_0335,けいざいてき,経済的,けいざいてき,けいざいてき,"經濟方面的;節約的,節省的",N3,kanji
n3_egg_0336,もとづく,基づく,もとづく,もとづく,根據;起因於,N3,kanji
n3_egg_0337,てんちょう,店長,てんちょう,てんちょう,店長,N3,kanji
n3_egg_0338,たずねる,訊ねる,たずねる,たずねる,(以強硬的語氣)詢問,N3,kanji
n3_egg_0339,ロープ,ロープ,ろおぷ,ロープ,"繩索,鋼纜",N3,katakana
n3_egg_0340,カフェ,カフェ,かふぇ,カフェ,咖啡;咖啡廳,N3,katakana
n3_egg_0341,マイク,マイク,まいく,マイク,"麥克風,話筒",N3,katakana
n3_egg_0342,バイク,バイク,ばいく,バイク,"機車,摩托車;腳踏車",N3,katakana
n3_egg_0343,ぶいん,部員,ぶいん,ぶいん,"成員,隊員",N3,kanji
n3_egg_0344,ばら,ばら,ばら,ばら,玫瑰花,N3,hiragana
n3_egg_0345,か,課,か,か,科;課,N3,kanji
n3_egg_0346,アイス,アイス,あいす,アイス,冰;冰淇淋,N3,katakana
n3_egg_0347,たんにん,担任,たんにん,たんにん,"擔任,擔當",N3,kanji
n3_egg_0348,ひしょ,秘書,ひしょ,ひしょ,秘書,N3,kanji
n3_egg_0349,かいへい,開閉,かいへい,かいへい,"開關,開閉",N3,kanji
n3_egg_0350,けんきゅうしつ,研究室,けんきゅうしつ,けんきゅうしつ,研究室,N3,kanji
n3_egg_0351,しよう,仕様,しよう,しよう,"方式,方法;規格",N3,kanji
n3_egg_0352,えき,液,えき,えき,液體,N3,kanji
n3_egg_0353,レシピ,レシピ,れしぴ,レシピ,"烹調法,菜譜",N3,katakana
n3_egg_0354,かわいらしい,かわいらしい,かわいらしい,かわいらしい,討人喜歡的;小巧玲瓏的,N3,hiragana
n3_egg_0355,しょうしゃ,勝者,しょうしゃ,しょうしゃ,"勝者,勝利的人",N3,kanji
n3_egg_0356,じんたい,人体,じんたい,じんたい,人體,N3,kanji
n3_egg_0357,たまる,たまる,たまる,たまる,"忍耐,忍受",N3,hiragana
n3_egg_0358,おうとう,応答,おうとう,おうとう,"應答,回答",N3,kanji
n3_egg_0359,おおめ,多め,おおめ,おおめ,"多一些,略多些",N3,kanji
n3_egg_0360,じゅく,塾,じゅく,じゅく,補習班,N3,kanji
n3_egg_0361,やまみち,山道,やまみち,やまみち,山路,N3,kanji
n3_egg_0362,か,可,か,か,"可,可以;及格",N3,kanji
n3_egg_0363,スピーカー,スピーカー,すぴいかあ,スピーカー,"揚聲器,擴音器;說話的人",N3,katakana
n3_egg_0364,せいもん,正門,せいもん,せいもん,"正門,前門",N3,kanji
n3_egg_0365,はなたば,花束,はなたば,はなたば,花束,N3,kanji
n3_egg_0366,あきらめ,諦め,あきらめ,あきらめ,"斷念,死心",N3,kanji
n3_egg_0367,もちもの,持ち物,もちもの,もちもの,所有物;攜帶物品,N3,kanji
n3_egg_0368,ひとりぐらし,一人暮らし,ひとりぐらし,ひとりぐらし,一個人生活,N3,kanji
n3_egg_0369,しまる,締まる,しまる,しまる,"緊,緊繃;緊張",N3,kanji
n3_egg_0370,ふっとう,沸騰,ふっとう,ふっとう,沸騰;情緒激昂,N3,kanji
n3_egg_0371,せんたくもの,洗濯物,せんたくもの,せんたくもの,要洗的衣物;洗過的衣物,N3,kanji
n3_egg_0372,こうてい,校庭,こうてい,こうてい,"校園,操場",N3,kanji
n3_egg_0373,けいじばん,掲示板,けいじばん,けいじばん,佈告欄,N3,kanji
n3_egg_0374,なれ,慣れ,なれ,なれ,"習慣,習慣化",N3,kanji
n3_egg_0375,ようき,容器,ようき,ようき,容器,N3,kanji
n3_egg_0376,にる,煮る,にる,にる,"煮,燉",N3,kanji
n3_egg_0377,ごちそう,ごちそう,ごちそう,ごちそう,"款待,宴請;豐盛的酒菜",N3,hiragana
n3_egg_0378,かいぬし,飼い主,かいぬし,かいぬし,飼養主,N3,kanji
n3_egg_0379,ぶらぶら,ぶらぶら,ぶらぶら,ぶらぶら,(懸空的東西)搖晃0;閒逛1;無所事事1,N3,hiragana
n3_egg_0380,かていきょうし,家庭教師,かていきょうし,かていきょうし,"家庭教師,家教",N3,kanji
n3_egg_0381,ゆうやけ,夕焼け,ゆうやけ,ゆうやけ,晚霞,N3,kanji
n3_egg_0382,もうしわけ,申し訳,もうしわけ,もうしわけ,"申辯,辯解",N3,kanji
n3_egg_0383,ペットボトル,ペットボトル,ぺっとぼとる,ペットボトル,塑膠瓶,N3,katakana
n3_egg_0384,ブーツ,ブーツ,ぶうつ,ブーツ,長靴,N3,katakana
n3_egg_0385,こうぶつ,好物,こうぶつ,こうぶつ,"喜歡的東西,愛吃的東西",N3,kanji
n3_egg_0386,さかみち,坂道,さかみち,さかみち,"坡道,斜坡",N3,kanji
n3_egg_0387,サラリーマン,サラリーマン,さらりいまん,サラリーマン,工薪階層,N3,katakana
n3_egg_0388,はこび,運び,はこび,はこび,"搬運;進行,進展;(お運び)來、去的尊敬語",N3,kanji
n3_egg_0389,ライオン,ライオン,らいおん,ライオン,獅子,N3,katakana
n3_egg_0390,サングラス,サングラス,さんぐらす,サングラス,太陽眼鏡,N3,katakana
n3_egg_0391,かだん,花壇,かだん,かだん,花壇,N3,kanji
n3_egg_0392,あいよう,愛用,あいよう,あいよう,喜歡用,N3,kanji
n3_egg_0393,むこう,無効,むこう,むこう,無效;(法律上)不生效,N3,kanji
n3_egg_0394,ファッション,ファッション,ふぁっしょん,ファッション,"流行,時尚",N3,katakana
n3_egg_0395,アクセス,アクセス,あくせす,アクセス,"訪問,存取;交通",N3,katakana
n3_egg_0396,へんじん,変人,へんじん,へんじん,"古怪的人,怪人,異常的人",N3,kanji
n3_egg_0397,くしゃみ,くしゃみ,くしゃみ,くしゃみ,噴嚏,N3,hiragana
n3_egg_0398,みょうじ,名字,みょうじ,みょうじ,姓,N3,kanji
n3_egg_0399,のばす,延ばす,のばす,のばす,延長(距離);拖延(時間),N3,kanji
n3_egg_0400,きょうつうてん,共通点,きょうつうてん,きょうつうてん,共同點,N3,kanji
n3_egg_0401,しんにゅうせい,新入生,しんにゅうせい,しんにゅうせい,新生,N3,kanji
n3_egg_0402,イタリア,イタリア,いたりあ,イタリア,義大利,N3,katakana
n3_egg_0403,かいてん,開店,かいてん,かいてん,開門營業;開設店鋪,N3,kanji
n3_egg_0404,いちい,一位,いちい,いちい,首位;一位,N3,kanji
n3_egg_0405,ようし,用紙,ようし,ようし,"(特定用途、固定格式的)紙張,表格",N3,kanji
n3_egg_0406,ちらし,散らし,ちらし,ちらし,傳單,N3,kanji
n3_egg_0407,それだけ,それだけ,それだけ,それだけ,那種程度;相應的,N3,hiragana
n3_egg_0408,げいじゅつか,芸術家,げいじゅつか,げいじゅつか,藝術家,N3,kanji
n3_egg_0409,ブレーキ,ブレーキ,ぶれえき,ブレーキ,剎車;制止,N3,katakana
n3_egg_0410,さいじょう,最上,さいじょう,さいじょう,"最上面;最高,最好",N3,kanji
n3_egg_0411,まわり,回り,まわり,まわり,旋轉,N3,kanji
n3_egg_0412,くたびれる,くたびれる,くたびれる,くたびれる,"疲勞;穿舊,用舊",N3,hiragana
n3_egg_0413,ドル,ドル,どる,ドル,美元;加拿大、澳洲、紐西蘭等國的貨幣單位,N3,katakana
n3_egg_0414,うかる,受かる,うかる,うかる,"合格,考上",N3,kanji
n3_egg_0415,しんがた,新型,しんがた,しんがた,新型,N3,kanji
n3_egg_0416,ひとまわり,一回り,ひとまわり,ひとまわり,"一週,一圈;十二年,一輪",N3,kanji
n3_egg_0417,しば,芝,しば,しば,(草坪的)草,N3,kanji
n3_egg_0418,おくない,屋内,おくない,おくない,"室內,屋內",N3,kanji
n3_egg_0419,しちょう,市長,しちょう,しちょう,市長,N3,kanji
n3_egg_0420,オーバー,オーバー,おおばあ,オーバー,"超過;過分,誇張",N3,katakana
n3_egg_0421,チャレンジ,チャレンジ,ちゃれんじ,チャレンジ,挑戰,N3,katakana
n3_egg_0422,おいぬく,追い抜く,おいぬく,おいぬく,超過,N3,kanji
n3_egg_0423,フライパン,フライパン,ふらいぱん,フライパン,"平底鍋,煎鍋",N3,katakana
n3_egg_0424,いんしょくてん,飲食店,いんしょくてん,いんしょくてん,"餐廳,飯館",N3,kanji
n3_egg_0425,いるい,衣類,いるい,いるい,衣服,N3,kanji
n3_egg_0426,れい,零,れい,れい,零,N3,kanji
n3_egg_0427,かきまぜる,かき混ぜる,かきまぜる,かきまぜる,"攪拌,混合",N3,kanji
n3_egg_0428,ぞうきん,雑巾,ぞうきん,ぞうきん,抹布,N3,kanji
n3_egg_0429,ふちょう,不調,ふちょう,ふちょう,狀態不佳;(談判等)破裂,N3,kanji
n3_egg_0430,むく,剝く,むく,むく,剝,N3,kanji
n3_egg_0431,へんきゃく,返却,へんきゃく,へんきゃく,"歸還,退還",N3,kanji
n3_egg_0432,このは,木の葉,このは,このは,樹葉,N3,kanji
n3_egg_0433,コイン,コイン,こいん,コイン,"硬幣,貨幣",N3,katakana
n3_egg_0434,オーダー,オーダー,おおだあ,オーダー,順序;訂貨,N3,katakana
n3_egg_0435,あちらこちら,あちらこちら,あちらこちら,あちらこちら,"這邊那邊,到處",N3,hiragana
n3_egg_0436,いいなおす,言い直す,いいなおす,いいなおす,重說;換個說法,N3,kanji
n3_egg_0437,コーラ,コーラ,こおら,コーラ,可樂,N3,katakana
n3_egg_0438,いっぱく,一泊,いっぱく,いっぱく,"一宿,住一夜",N3,kanji
n3_egg_0439,キャベツ,キャベツ,きゃべつ,キャベツ,高麗菜,N3,katakana
n3_egg_0440,ひがしがわ,東側,ひがしがわ,ひがしがわ,東側,N3,kanji
n3_egg_0441,レッスン,レッスン,れっすん,レッスン,課程,N3,katakana
n3_egg_0442,カーブ,カーブ,かあぶ,カーブ,"轉彎處,彎曲",N3,katakana
n3_egg_0443,このみ,木の実,このみ,このみ,果實;堅果,N3,kanji
n3_egg_0444,いちぶぶん,一部分,いちぶぶん,いちぶぶん,一部分,N3,kanji
n3_egg_0445,レモン,レモン,れもん,レモン,檸檬,N3,katakana
n3_egg_0446,あす,明日,あす,あす,"明天;(近的)將來,以後",N3,kanji
n3_egg_0447,したたか,したたか,したたか,したたか,"堅強不屈,難對付;大量,猛烈",N3,hiragana
n3_egg_0448,こうつうじこ,交通事故,こうつうじこ,こうつうじこ,"交通事故,車禍",N3,kanji
n3_egg_0449,ぎんざ,銀座,ぎんざ,ぎんざ,(東京)銀座;繁華街,N3,kanji
n3_egg_0450,つとめ,勤め,つとめ,つとめ,"工作,做事",N3,kanji
n3_egg_0451,あいちゃく,愛着,あいちゃく,あいちゃく,"留戀,依依難捨,難以忘懷",N3,kanji
n3_egg_0452,いとも,いとも,いとも,いとも,"非常,十分,很",N3,hiragana
n3_egg_0453,えんそく,遠足,えんそく,えんそく,郊遊,N3,kanji
n3_egg_0454,つくりなおす,作り直す,つくりなおす,つくりなおす,重新做,N3,kanji
n3_egg_0455,ふ,府,ふ,ふ,(地方行政區單位)府;(政府機關)部門,N3,kanji
n3_egg_0456,おおぞら,大空,おおぞら,おおぞら,天空,N3,kanji
n3_egg_0457,ドリンク,ドリンク,どりんく,ドリンク,飲料,N3,katakana
n3_egg_0458,そのほか,そのほか,そのほか,そのほか,"除此之外,另外",N3,hiragana
n3_egg_0459,おおあめ,大雨,おおあめ,おおあめ,大雨,N3,kanji
n3_egg_0460,おきまり,お決まり,おきまり,おきまり,"常規,慣例",N3,kanji
n3_egg_0461,こむぎこ,小麦粉,こむぎこ,こむぎこ,麵粉,N3,kanji
n3_egg_0462,ひっかける,引っ掛ける,ひっかける,ひっかける,掛;濺上;欺騙,N3,kanji
n3_egg_0463,やきそば,焼きそば,やきそば,やきそば,炒麵,N3,kanji
n3_egg_0464,おいて,おいて,おいて,おいて,"在......,於......",N3,hiragana
n3_egg_0465,こみ,込み,こみ,こみ,包含......在內,N3,kanji
n3_egg_0466,おい,甥,おい,おい,"外甥,侄子",N3,kanji
n3_egg_0467,よくねん,翌年,よくねん,よくねん,"次年,第二年,翌年",N3,kanji
n3_egg_0468,だんボール,段ボール,だんぼおる,だんぼおる,"瓦楞紙,硬紙板",N3,kanji
n3_egg_0469,すいぞくかん,水族館,すいぞくかん,すいぞくかん,水族館,N3,kanji
n3_egg_0470,あっちこっち,あっちこっち,あっちこっち,あっちこっち,"這邊那邊,到處",N3,hiragana
n3_egg_0471,ししょく,試食,ししょく,ししょく,試吃,N3,kanji
n3_egg_0472,うつろ,うつろ,うつろ,うつろ,"空洞;空虛,發呆",N3,hiragana
n3_egg_0473,とって,取っ手,とって,とって,把手,N3,kanji
n3_egg_0474,はらはら,はらはら,はらはら,はらはら,"(小而輕的東西)飄落;(眼淚)撲簌撲簌;捏一把汗,心驚膽戰",N3,hiragana
n3_egg_0475,おんりょう,音量,おんりょう,おんりょう,音量,N3,kanji
n3_egg_0476,きょうか,教科,きょうか,きょうか,"課程,教學科目",N3,kanji
n3_egg_0477,くるまいす,車椅子,くるまいす,くるまいす,輪椅,N3,kanji
n3_egg_0478,ちゅうきゅう,中級,ちゅうきゅう,ちゅうきゅう,"中級,中等",N3,kanji
n3_egg_0479,けん,券,けん,けん,"票據,票",N3,kanji
n3_egg_0480,し,紙,し,し,......紙;......報紙,N3,kanji
n3_egg_0481,からす,からす,からす,からす,烏鴉,N3,hiragana
n3_egg_0482,けつあつ,血圧,けつあつ,けつあつ,血壓,N3,kanji
n3_egg_0483,ぐらぐら,ぐらぐら,ぐらぐら,ぐらぐら,(牙齒、房屋、決心等)搖晃狀0;(水等燒沸時)咕嘟咕嘟聲1,N3,hiragana
n3_egg_0484,たいそう,体操,たいそう,たいそう,體操,N3,kanji
n3_egg_0485,つく,点く,つく,つく,點著;(燈)開著,N3,kanji
n3_egg_0486,いためる,炒める,いためる,いためる,炒(菜),N3,kanji
n3_egg_0487,ゆえん,所以,ゆえん,ゆえん,"原因,理由",N3,kanji
n3_egg_0488,あきち,空き地,あきち,あきち,空地,N3,kanji
n3_egg_0489,ほんぶん,本文,ほんぶん,ほんぶん,"正文;本文,原文",N3,kanji
n3_egg_0490,ドーナツ,ドーナツ,どおなつ,ドーナツ,甜甜圈,N3,katakana
n3_egg_0491,もうしこみ,申し込み,もうしこみ,もうしこみ,"提議;申請,報名,預約",N3,kanji
n3_egg_0492,かしだす,貸し出す,かしだす,かしだす,出借;放貸,N3,kanji
n3_egg_0493,とんとん,とんとん,とんとん,とんとん,"順利進行,毫無阻礙的樣子;輕輕連續敲擊的聲音",N3,hiragana
n3_egg_0494,プレー,プレー,ぷれえ,プレー,遊戲;比賽;戲劇,N3,katakana
n3_egg_0495,かしゅ,歌手,かしゅ,かしゅ,歌手,N3,kanji
n3_egg_0496,ていしょく,定食,ていしょく,ていしょく,套餐,N3,kanji
n3_egg_0497,トースト,トースト,とおすと,トースト,"烤麵包(片),吐司",N3,katakana
n3_egg_0498,ようぐ,用具,ようぐ,ようぐ,"用具,工具",N3,kanji
n3_egg_0499,ほこう,歩行,ほこう,ほこう,步行,N3,kanji
n3_egg_0500,たんき,短気,たんき,たんき,性情急躁,N3,kanji
n3_egg_0501,かんない,館内,かんない,かんない,館內,N3,kanji
n3_egg_0502,パンダ,パンダ,ぱんだ,パンダ,熊貓,N3,katakana
n3_egg_0503,げんきん,厳禁,げんきん,げんきん,嚴禁,N3,kanji
n3_egg_0504,むすび,結び,むすび,むすび,"結,繫;結束,結尾;飯糰",N3,kanji
n3_egg_0505,かんこうち,観光地,かんこうち,かんこうち,"觀光景點,旅遊勝地",N3,kanji
n3_egg_0506,チェンジ,チェンジ,ちぇんじ,チェンジ,改變;交換,N3,katakana
n3_egg_0507,そふぼ,祖父母,そふぼ,そふぼ,祖父母,N3,kanji
n3_egg_0508,そうたい,早退,そうたい,そうたい,早退,N3,kanji
n3_egg_0509,あわせ,合わせ,あわせ,あわせ,"使......一致,配合;比賽",N3,kanji
n3_egg_0510,かゆい,かゆい,かゆい,かゆい,癢,N3,hiragana
n3_egg_0511,しかく,四角,しかく,しかく,"四角,方形",N3,kanji
n3_egg_0512,わしつ,和室,わしつ,わしつ,日式房間,N3,kanji
n3_egg_0513,くうせき,空席,くうせき,くうせき,空座;空缺的職位,N3,kanji
n3_egg_0514,ぺらぺら,ぺらぺら,ぺらぺら,ぺらぺら,(外語等)流利,N3,hiragana
n3_egg_0515,かけあう,掛け合う,かけあう,かけあう,"互相搭話;相互潑;交涉,談判",N3,kanji
n3_egg_0516,げんそん,現存,げんそん,げんそん,"現存,現有",N3,kanji
n3_egg_0517,ぶらんこ,ぶらんこ,ぶらんこ,ぶらんこ,鞦韆,N3,hiragana
n3_egg_0518,ちょうない,町内,ちょうない,ちょうない,街道裡,N3,kanji
n3_egg_0519,はんはん,半々,はんはん,はんはん,"各半,一半對一半",N3,kanji
n3_egg_0520,ちゅう,注,ちゅう,ちゅう,"註釋,註解",N3,kanji
n3_egg_0521,ふりこむ,振り込む,ふりこむ,ふりこむ,"存入,匯入",N3,kanji
n3_egg_0522,ホスト,ホスト,ほすと,ホスト,(男)主人;男公關,N3,katakana
n3_egg_0523,ぺこぺこ,ぺこぺこ,ぺこぺこ,ぺこぺこ,凹陷1;肚子餓0;點頭哈腰1,N3,hiragana
n3_egg_0524,ふどうさん,不動産,ふどうさん,ふどうさん,"房地產,不動產",N3,kanji
n3_egg_0525,ソーセージ,ソーセージ,そおせえじ,ソーセージ,"香腸,紅腸,臘腸",N3,katakana
n3_egg_0526,しき,四季,しき,しき,四季,N3,kanji
n3_egg_0527,マット,マット,まっと,マット,"蹭鞋墊;(體操)墊子,厚墊;墊子地板",N3,katakana
n3_egg_0528,ぶたにく,豚肉,ぶたにく,ぶたにく,豬肉,N3,kanji
n3_egg_0529,ふりつづく,降り続く,ふりつづく,ふりつづく,持續一下(雨、雪),N3,kanji
n3_egg_0530,ろうそく,ろうそく,ろうそく,ろうそく,蠟燭,N3,hiragana
n3_egg_0531,ルーム,ルーム,るうむ,ルーム,"屋子,房間",N3,katakana
n3_egg_0532,いんしょく,飲食,いんしょく,いんしょく,飲食,N3,kanji
n3_egg_0533,ふくつう,腹痛,ふくつう,ふくつう,腹痛,N3,kanji
n3_egg_0534,あき,空き,あき,あき,"空缺;空閒;空的物品;空地,空隙",N3,kanji
n3_egg_0535,フロント,フロント,ふろんと,フロント,"正面,前方;服務台",N3,katakana
n3_egg_0536,にもの,煮物,にもの,にもの,"煮(的菜),燉菜",N3,kanji
n3_egg_0537,きたす,来す,きたす,きたす,"引起,造成,招致",N3,kanji
n3_egg_0538,けっしゅう,結集,けっしゅう,けっしゅう,"集結,集聚,集中",N3,kanji
n3_egg_0539,こうえん,講演,こうえん,こうえん,"演講,演說",N3,kanji
n3_egg_0540,かきなおす,書き直す,かきなおす,かきなおす,"重新寫,改寫",N3,kanji
n3_egg_0541,ポテト,ポテト,ぽてと,ポテト,馬鈴薯,N3,katakana
n3_egg_0542,ブラシ,ブラシ,ぶらし,ブラシ,刷子,N3,katakana
n3_egg_0543,しゃれ,しゃれ,しゃれ,しゃれ,"俏皮話,幽默,玩笑話;(おしゃれ)愛漂亮,愛打扮",N3,hiragana
n3_egg_0544,ふるさと,ふるさと,ふるさと,ふるさと,"故鄉,家鄉",N3,hiragana
n3_egg_0545,す,酢,す,す,醋,N3,kanji
n3_egg_0546,フライ,フライ,ふらい,フライ,(西餐的)油炸食品,N3,katakana
n3_egg_0547,レンジ,レンジ,れんじ,レンジ,烤爐,N3,katakana
n3_egg_0548,はく,掃く,はく,はく,掃,N3,kanji
n3_egg_0549,しんぶんし,新聞紙,しんぶんし,しんぶんし,報紙;舊報紙,N3,kanji
n3_egg_0550,こじんさ,個人差,こじんさ,こじんさ,個體差異,N3,kanji
n3_egg_0551,キロメートル,キロメートル,きろめえとる,キロメートル,......公里,N3,katakana
n3_egg_0552,ガイド,ガイド,がいど,ガイド,導遊;指南,N3,katakana
n3_egg_0553,アレルギー,アレルギー,あれるぎい,アレルギー,過敏,N3,katakana
n3_egg_0554,うつりすむ,移り住む,うつりすむ,うつりすむ,遷居,N3,kanji
n3_egg_0555,レタス,レタス,れたす,レタス,"萵苣,生菜",N3,katakana
n3_egg_0556,かき,柿,かき,かき,柿子,N3,kanji
n3_egg_0557,よびかける,呼びかける,よびかける,よびかける,"打招呼;呼籲,號召",N3,kanji
n3_egg_0558,もっとも,もっとも,もっとも,もっとも,"話雖如此,可是;合理,正當",N3,hiragana
n3_egg_0559,おうだんほどう,横断歩道,おうだんほどう,おうだんほどう,斑馬線,N3,kanji
n3_egg_0560,しらべもの,調べ物,しらべもの,しらべもの,"調查,蒐集資訊",N3,kanji
n3_egg_0561,あきや,空き家,あきや,あきや,空房,N3,kanji
n3_egg_0562,にゅうし,入試,にゅうし,にゅうし,入學考試,N3,kanji
n3_egg_0563,こくりつ,国立,こくりつ,こくりつ,國立,N3,kanji
n3_egg_0564,ようひん,用品,ようひん,ようひん,用品,N3,kanji
n3_egg_0565,ピーマン,ピーマン,ぴいまん,ピーマン,"青椒,燈籠椒",N3,katakana
n3_egg_0566,カタログ,カタログ,かたろぐ,カタログ,商品目錄,N3,katakana
n3_egg_0567,うけいれ,受け入れ,うけいれ,うけいれ,"(物)收進;承認,答應;(人)接納,收容",N3,kanji
n3_egg_0568,こうそくどうろ,高速道路,こうそくどうろ,こうそくどうろ,高速公路,N3,kanji
n3_egg_0569,だしあう,出し合う,だしあう,だしあう,"互相拿出,大家出(錢、物等)",N3,kanji
n3_egg_0570,やった,やった,やった,やった,"太好了,太棒了",N3,hiragana
n3_egg_0571,いんりょう,飲料,いんりょう,いんりょう,飲料,N3,kanji
n3_egg_0572,ショッピング,ショッピング,しょっぴんぐ,ショッピング,購物,N3,katakana
n3_egg_0573,にゅうもん,入門,にゅうもん,にゅうもん,入門;拜師,N3,kanji
n3_egg_0574,しゅうかん,週刊,しゅうかん,しゅうかん,週刊,N3,kanji
n3_egg_0575,なふだ,名札,なふだ,なふだ,"名牌,姓名牌",N3,kanji
n3_egg_0576,ごらん,御覧,ごらん,ごらん,"看,請看;試試看",N3,kanji
n3_egg_0577,わがし,和菓子,わがし,わがし,日式點心,N3,kanji
n3_egg_0578,あらわれ,現れ,あらわれ,あらわれ,"顯露,體現",N3,kanji
n3_egg_0579,セール,セール,せえる,セール,大減價,N3,katakana
n3_egg_0580,カウンセリング,カウンセリング,かうんせりんぐ,カウンセリング,心理諮商,N3,katakana
n3_egg_0581,らいにち,来日,らいにち,らいにち,"訪日,來日本",N3,kanji
n3_egg_0582,のり,海苔,のり,のり,海苔;紫菜,N3,kanji
n3_egg_0583,くみたて,組み立て,くみたて,くみたて,構造、結構;組裝,N3,kanji
n3_egg_0584,らいてん,来店,らいてん,らいてん,來店,N3,kanji
n3_egg_0585,しんにゅう,新入,しんにゅう,しんにゅう,新加入,N3,kanji
n3_egg_0586,ひっしゃ,筆者,ひっしゃ,ひっしゃ,"筆者,作者",N3,kanji
n3_egg_0587,ようしょく,洋食,ようしょく,ようしょく,西餐,N3,kanji
n3_egg_0588,とどけ,届け,とどけ,とどけ,"(向政府、公司、學校等提出的)申請,登記",N3,kanji
n3_egg_0589,ずきずき,ずきずき,ずきずき,ずきずき,(傷口、頭等)一跳一跳地劇痛,N3,hiragana
n3_egg_0590,なす,なす,なす,なす,茄子,N3,hiragana
n3_egg_0591,おおゆき,大雪,おおゆき,おおゆき,大雪,N3,kanji
n3_egg_0592,のぼり,登り,のぼり,のぼり,"攀登,登上",N3,kanji
n3_egg_0593,プレーヤー,プレーヤー,ぷれえやあ,プレーヤー,運動員;(音樂)播放器;表演者,N3,katakana
n3_egg_0594,ちかちか,ちかちか,ちかちか,ちかちか,(光亮等)一閃一滅;(眼睛因受到強光刺激而)刺痛,N3,hiragana
n3_egg_0595,けいじ,掲示,けいじ,けいじ,"佈告,告示",N3,kanji
n3_egg_0596,かかる,罹る,かかる,かかる,"患(病),遭(災)",N3,kanji
n3_egg_0597,ゆでる,ゆでる,ゆでる,ゆでる,"煮,燙;焯水",N3,hiragana
n3_egg_0598,リュックサック,リュックサック,りゅっくさっく,リュックサック,"背包,(登山)背囊",N3,katakana
n3_egg_0599,のり,のり,のり,のり,"漿糊,黏著劑",N3,hiragana
n3_egg_0600,さんそん,山村,さんそん,さんそん,山村,N3,kanji
n3_egg_0601,とうがらし,唐辛子,とうがらし,とうがらし,辣椒,N3,kanji
n3_egg_0602,しょうひしゃ,消費者,しょうひしゃ,しょうひしゃ,"消費者,用戶",N3,kanji
n3_egg_0603,おとしだま,お年玉,おとしだま,おとしだま,壓歲錢,N3,kanji
n3_egg_0604,ぶんぼうぐ,文房具,ぶんぼうぐ,ぶんぼうぐ,文具,N3,kanji
n3_egg_0605,うれのこる,売れ残る,うれのこる,うれのこる,"賣剩下,滯銷",N3,kanji
n3_egg_0606,はさみ,はさみ,はさみ,はさみ,剪刀,N3,hiragana
n3_egg_0607,たてなおす,建て直す,たてなおす,たてなおす,重建(經濟、公司等),N3,kanji
n3_egg_0608,じっさいてき,実際的,じっさいてき,じっさいてき,"實際,實際上",N3,kanji
n3_egg_0609,あさやけ,朝焼け,あさやけ,あさやけ,朝霞,N3,kanji
n3_egg_0610,ビデオカメラ,ビデオカメラ,びでおかめら,ビデオカメラ,攝影機,N3,katakana
n3_egg_0611,かぶしき,株式,かぶしき,かぶしき,股份制;股票,N3,kanji
n3_egg_0612,ようがし,洋菓子,ようがし,ようがし,"西點,西式點心",N3,kanji
n3_egg_0613,やまのぼり,山登り,やまのぼり,やまのぼり,"爬山,登山",N3,kanji
n3_egg_0614,もちはこび,持ち運び,もちはこび,もちはこび,"搬運,攜帶",N3,kanji
n3_egg_0615,おむつ,おむつ,おむつ,おむつ,"尿布,尿褲",N3,hiragana
n3_egg_0616,ことばあそび,言葉遊び,ことばあそび,ことばあそび,語言遊戲,N3,kanji
n3_egg_0617,ガイドブック,ガイドブック,がいどぶっく,ガイドブック,"指導手冊,指南",N3,katakana
n3_egg_0618,グランド,グランド,ぐらんど,グランド,"宏大,盛大",N3,katakana
n3_egg_0619,ふるぎ,古着,ふるぎ,ふるぎ,"舊衣服,二手衣服",N3,kanji
